code,product_name,nutri-score-cat,sugars_cat,fat_cat
689076367943,"oraganic mocha ice cream, coffeinated coffee with flecks of dark chocolate",D,Très sucré,Très gras
689466246605,fresh ginger ice cream,D,Très sucré,Très gras
689466246636,pumpkin ice cream,D,Très sucré,Très gras
700175347848,"cowhaus creamery, artisan ice cream, caramel salt",E,Très sucré,Très gras
700175347886,artisan ice cream,D,Très sucré,Très gras
700175347978,"cowhaus creamery, artisan ice cream, bourbon brown butter pecan",D,Très sucré,Très gras
700580409834,lombir cocoa ice cream in wafer cup,D,Très sucré,Très gras
700580588539,ice cream fruit bar,C,Très sucré,Sans gras
700580588607,"ice cream, gourmet fruit bar",C,Très sucré,peu gras
700621453352,"sweet action, ice cream, vietnamese coffee",D,Très sucré,Très gras
702685730042,ice cream bars,C,Très sucré,Sans gras
7043810106,fried ice cream,D,Très sucré,Très gras
70438101253,"ice cream, chocolate craving",D,Très sucré,Très gras
70438101255,"ice cream, peppermint stick",D,Très sucré,Très gras
7078404960,ice cream sandwiches,D,Très sucré,Très gras
7078404962,ice cream sandwich,D,Très sucré,peu gras
7078404964,ice cream bars,E,Très sucré,Très gras
7078404966,triple chocolate moose tracks ice cream bars,E,Très sucré,Très gras
708820047259,"midnight snack, premium ice cream, black raspberry",D,Très sucré,Très gras
708820155497,"premium ice cream, french vanilla",D,Très sucré,Très gras
708820156692,"premium ice cream, denali original moose tracks",D,Très sucré,Très gras
708820157781,"premium ice cream, chocolate chip cookie dough",D,Très sucré,Très gras
708820157798,"premium ice cream, scooperman",D,Très sucré,Très gras
708820157804,"premium ice cream, denali mint moose tracks",D,Très sucré,Très gras
708820157811,"premium ice cream, mackinac island fudge",D,Très sucré,Très gras
708820157828,"premium ice cream, candy bar overload",D,Très sucré,Très gras
708820157842,"premium ice cream, strawberry cheesecake",D,Très sucré,Très gras
708820157859,"premium ice cream, vanilla bean",D,Très sucré,Très gras
708820173194,"premium ice cream, peppermint",D,Très sucré,Très gras
708820173590,"premium ice cream, vanilla",D,Très sucré,Très gras
708820173675,"premium ice cream, old fashioned butter pecan",D,Très sucré,Très gras
708820173682,"premium ice cream, denali moose tracks",D,Très sucré,Très gras
708820173699,"premium ice cream, chocolate chip cookie dough",D,Très sucré,Très gras
708820173705,scooperman ice cream,D,Très sucré,Très gras
708820173750,"premium ice cream, chocolate",D,Très sucré,Très gras
708820214767,"peppermint ice cream with mint candies, peppermint stick",D,Très sucré,Très gras
708820318458,premium ice cream,D,Très sucré,Très gras
708820318465,premium ice cream,D,Très sucré,Très gras
708820427549,"ice cream bars, vanilla",D,Très sucré,Très gras
708820427617,"vanilla ice cream with chocolate sauce, chocolate swirl",D,Très sucré,peu gras
708820427624,"sundae cups ice cream, vanilla",D,Très sucré,Très gras
708820427716,"ice cream sandwiches, vanilla",D,peu sucré,Très gras
708820427723,"ice cream sandwiches, vanilla",D,Très sucré,peu gras
708820427730,"ice cream sandwiches, mint chocolate chip",D,Très sucré,Très gras
708820427747,"ice cream sandwiches, neapolitan",D,Très sucré,peu gras
708820427754,"mini ice cream sandwiches, vanilla",D,Très sucré,peu gras
708820427761,"ice cream sandwich, cookies n' cream",D,Très sucré,peu gras
708820678767,ice cream,D,Très sucré,Très gras
708820678774,premium ice cream,D,Très sucré,Très gras
708820678781,premium ice cream,D,Très sucré,Très gras
708820678798,premium ice cream,D,Très sucré,Très gras
708820678835,"ice cream, vanilla",D,Très sucré,Très gras
708820678842,"ice cream, neapolitan",D,Très sucré,Très gras
708820678859,"who doesn't like chocolate, ice cream, chocolate",C,Très sucré,peu gras
708820678873,ice cream,D,Très sucré,Très gras
708820678880,"ice cream, cookies & cream",D,Très sucré,Très gras
708820678897,ice cream,D,Très sucré,Très gras
708820697270,"premium ice cream, denali extreme moose tracks",D,Très sucré,Très gras
708820768055,"premium ice cream, cinnamon apple cider",D,Très sucré,peu gras
708820768062,"premium ice cream, cinnamon apple cider",D,Très sucré,peu gras
708820778238,birthday cake ice cream with blue icing swirl,D,Très sucré,Très gras
708820778245,premium ice cream,D,Très sucré,Très gras
708820778269,"premium ice cream, death by chocolate",D,Très sucré,Très gras
708820780088,"premium ice cream, pumpkin",D,Très sucré,Très gras
708820780095,"premium ice cream, pumpkin",D,Très sucré,Très gras
708820780101,premium ice cream,D,Très sucré,Très gras
708820780118,premium ice cream,D,Très sucré,Très gras
708820880085,"premium ice cream, chocolate & peanut butter",D,Très sucré,Très gras
713733133913,premium ice cream,D,Très sucré,Très gras
713733133920,premium ice cream,D,Très sucré,Très gras
713733133944,premium ice cream,D,Très sucré,Très gras
713733262767,denali ice cream,D,Très sucré,Très gras
713733619448,"premium ice cream, cookie butter",D,Très sucré,Très gras
713733619455,premium ice cream,D,Très sucré,Très gras
713733948630,ice cream,D,Très sucré,Très gras
713733958301,premium ice cream,D,Très sucré,Très gras
713733958325,premium ice cream,D,Très sucré,Très gras
713733958332,"premium ice cream, mint mudslide",D,Très sucré,Très gras
71582217276,premium ice cream,D,Très sucré,Très gras
717544200703,rocky road premium ice cream,D,Très sucré,Très gras
717544204145,premium ice cream,D,Très sucré,Très gras
717544207245,premium ice cream,D,Très sucré,Très gras
717544207252,"premium ice cream, tin roof sundae",C,Très sucré,Très gras
717544207269,premium ice cream,D,Très sucré,Très gras
717544207290,premium ice cream,D,Très sucré,Très gras
717544207320,premium ice cream,D,Très sucré,Très gras
717544207337,premium ice cream,D,Très sucré,Très gras
717544207344,"premium ice cream, cookies 'n' cream",C,Très sucré,Très gras
717544207351,"premium ice cream, strawberry",D,Très sucré,Très gras
717544207368,"premium ice cream, mocha almond fudge",D,Très sucré,Très gras
717544207382,"premium ice cream, butter pecan",D,Très sucré,Très gras
717544207399,premium ice cream,D,Très sucré,Très gras
717544207405,premium ice cream,D,Très sucré,Très gras
717544207412,"premium ice cream, triple vanilla",D,Très sucré,Très gras
717544207429,"premium ice cream with nestle butterfinger candy pieces, creamy peanut butter",D,Très sucré,Très gras
717544207436,premium ice cream,D,Très sucré,Très gras
717544207450,extreme moose tracks premium ice cream,D,Très sucré,Très gras
717544207474,premium ice cream,D,Très sucré,Très gras
717544207504,premium ice cream,D,Très sucré,Très gras
717544207511,premium ice cream,D,Très sucré,Très gras
717544207528,premium ice cream,D,Très sucré,Très gras
717544207535,"premium ice cream, cherry vanilla",D,Très sucré,Très gras
717544207634,limited edition premium ice cream,D,Très sucré,Très gras
717544208426,creamy churn style premium light ice cream,C,Très sucré,peu gras
717544208471,premiium ice cream,C,Très sucré,peu gras
717544208488,"premium light ice cream, chocolate chip cookie dough",C,Très sucré,peu gras
717544211334,artisan ice cream,D,Très sucré,Très gras
717544211341,ice cream,D,Très sucré,Très gras
717544211358,ice cream,D,Très sucré,Très gras
717544211365,small batch artisan ice cream,D,Très sucré,Très gras
717544301233,ice cream,C,Très sucré,peu gras
717544301257,"bayview, chocolate swirl ice cream",C,Très sucré,peu gras
717544301295,ice cream,D,Très sucré,Très gras
717544301332,ice cream,C,Très sucré,peu gras
718122065073,"organic ice cream, strawberry",D,Très sucré,peu gras
718122065172,organic lemon cookie ice cream,D,Très sucré,Très gras
718122065271,organic madagascar vanilla ice cream,D,Très sucré,Très gras
718122065370,organic chocolate ice cream,C,Très sucré,Très gras
718122065677,organic caramel ice cream,D,Très sucré,Très gras
718122066070,organic ice cream,D,Très sucré,Très gras
718122357161,"van leeuwen artisan, ice cream, strawberry swirl",D,Très sucré,Très gras
718122357369,"van leeuwen artisan, ice cream, ginger",D,Très sucré,Très gras
718122357567,"van leeuwen artisan, ice cream",D,Très sucré,Très gras
718122358564,"van leeuwen, vegan ice cream, coconuts & cashews, salted caramel",D,Très sucré,Très gras
718122358861,"van leeuwen artisan, ice cream, earl grey tea",D,Très sucré,Très gras
719283187789,"light ice cream, butter pecan",B,peu sucré,peu gras
719283255525,premium ice cream,D,Très sucré,Très gras
719283255532,premium vanilla ice cream,D,Très sucré,Très gras
719283255549,premium ice cream,D,Très sucré,Très gras
719283255556,premium ice cream,D,Très sucré,Très gras
719283255594,premium ice cream,D,Très sucré,Très gras
719283255600,premium ice cream,D,Très sucré,Très gras
719283255617,premium ice cream,D,Très sucré,Très gras
719283255631,ice cream,C,Très sucré,peu gras
719283255648,light churned style ice cream,C,Très sucré,peu gras
719283255655,churned style light ice cream,D,Très sucré,peu gras
719283255662,light churned style ice cream,C,Très sucré,peu gras
719283255679,ice cream,C,Très sucré,peu gras
719283255686,ice cream,D,Très sucré,peu gras
719283596154,"ice cream, light churned style, butter pecan",C,Très sucré,peu gras
719283596161,"ice cream, chocolate",C,Très sucré,peu gras
719283596185,"light churned style ice cream, french vanilla",C,Très sucré,peu gras
719283596208,"churned style ice cream, neapolitan",C,Très sucré,peu gras
719283993953,ice cream cups,C,Sans sucré,Sans gras
7203671372,ice cream sandwiches,D,Très sucré,peu gras
7203671373,"ice cream sandwiches, vanilla",D,Très sucré,peu gras
7203671374,ice cream sandwiches,D,Très sucré,peu gras
7203671375,ice cream sandwiches,D,Très sucré,peu gras
7203671376,ice cream sandwich,D,Très sucré,peu gras
7203671377,round ice cream sandwiches,D,Très sucré,peu gras
7203671378,"ice cream sandwihces, chocolate chip",D,Très sucré,peu gras
7203671379,ice cream sandwiches,D,Très sucré,Très gras
7203671380,cookies & cream ice cream sandwiches,D,Très sucré,peu gras
7203671392,ice cream bars,E,Très sucré,Très gras
7203671393,ice cream bar,D,Très sucré,Très gras
725439110082,vanilla ice cream,D,Très sucré,peu gras
725439115612,ice cream,C,Très sucré,Très gras
725439115629,neapolitan ice cream,D,Très sucré,Très gras
725439115643,ice cream,D,Très sucré,Très gras
725439115650,ice cream,C,Très sucré,Très gras
725439115674,fudge royale ice cream,D,Très sucré,peu gras
725439983754,"ice cream float mix, orange dreamsicle",D,Très sucré,Sans gras
725439983761,"inspirations, root beer, artificially flavored ice cream float mix",D,Très sucré,Sans gras
727908879193,"nasto's, ice cream cake",D,Très sucré,Très gras
731493020304,"handcrafted french pot ice cream, the original salted caramel",D,Très sucré,Très gras
731493020809,"handcrafted french pot ice cream, madagascar vanilla bean",D,Très sucré,Très gras
731493021905,"handcrafted french pot ice cream, cheese crown",D,Très sucré,Très gras
731493030105,"handcrafted french pot ice cream, black raspberry chocolate chip",D,Très sucré,Très gras
731493030204,"handcrafted french pot ice cream, buckeye chocolate chip",D,Très sucré,Très gras
731493030303,"handcrafted french pot ice cream, chocolate chip",D,Très sucré,Très gras
731493030402,"handcrafted french pot ice cream, coconut chocolate chip",D,Très sucré,Très gras
731493030501,"handcrafted french pot ice cream, cookie dough chocolate chip",D,Très sucré,Très gras
731493030600,"handcrafted french pot ice cream, double chocolate chip",D,Très sucré,Très gras
731493030709,"handcrafted french pot ice cream, mint chocolate chip",D,Très sucré,Très gras
731493030808,"handcrafted french pot ice cream, mocha chocolate chip",D,Très sucré,Très gras
731493030907,"handcrafted french pot ice cream, peanut butter chocolate chip",D,Très sucré,Très gras
731493031201,"handcrafted french pot ice cream, black cherry chocolate chip",D,Très sucré,Très gras
731493031300,"handcrafted french pot ice cream, bourbon pecan chocolate chip",D,Très sucré,Très gras
731493040104,"handcrafted french pot ice cream, chocolate coconut almond chocolate chip",D,Très sucré,Très gras
731493040401,"handcrafted french pot ice cream, strawberry chocolate chip",D,Très sucré,Très gras
731493051100,"handcrafted french pot ice cream, black raspberry chocolate chip",D,Très sucré,Très gras
731493051803,"handcrafted french pot, ice cream, madagascar bourbon vanilla bean",D,Très sucré,Très gras
731493120103,"low glycemic ice cream, madagascar vanilla bean",C,Très sucré,Très gras
731493120202,ice cream,B,Très sucré,Très gras
731493120301,"low glycemic ice cream, mint chocolate chip",B,Très sucré,Très gras
731493120400,"low glycemic ice cream, butter pecan",C,Très sucré,Très gras
731493131307,"handcrafted gelato ice cream, dark chocolate mint crunch",D,Très sucré,peu gras
736211046093,"ice cream, salted caramel",D,Très sucré,Très gras
737080732407,"mr mochi, ice cream, green tea mochi",C,Très sucré,peu gras
737080732414,"mr mochi, ice cream, vanilla mochi",C,Très sucré,peu gras
737080732421,premium ice cream wrapped in a sweet rice dough,C,Très sucré,peu gras
737080732438,premium mochi ice cream,C,Très sucré,peu gras
737094211073,ice cream,D,Très sucré,Très gras
737094216900,old fashioned ice cream,D,Très sucré,Très gras
738248000017,"premium ice cream, bear claw",D,Très sucré,Très gras
738248000031,"premium ice cream, black cherry",D,Très sucré,peu gras
738248000048,"premium ice cream, black walnut",D,Très sucré,Très gras
738248000055,"premium ice cream, butter pecan",D,Très sucré,Très gras
738248000079,"premium ice cream, chocolate",D,Très sucré,Très gras
738248000093,"premium ice cream, chocolate moose tracks",D,Très sucré,Très gras
738248000109,"stroh's, premium ice cream, chocolate chip cookie dough",D,Très sucré,Très gras
738248000123,"premium ice cream, french vanilla",D,Très sucré,Très gras
738248000147,"premium ice cream, mackinac island fudge",D,Très sucré,Très gras
738248000154,"premium ice cream, mint, chocolate chip",D,Très sucré,Très gras
738248000161,"premium ice cream, moose tracks",D,Très sucré,Très gras
738248000215,"premium ice cream, vanilla",D,Très sucré,Très gras
738248000222,"premium ice cream, vanilla bean",D,Très sucré,Très gras
738248000239,"stroh's, premium ice cream, white chocolate raspberry",D,Très sucré,Très gras
738248000352,"premium ice cream, praline pecan",D,Très sucré,Très gras
738248000376,"premium ice cream, pistachio almond",D,Très sucré,Très gras
738248000468,"premium ice cream, caramel toffee crunch",D,Très sucré,Très gras
738248000482,premium ice cream,D,Très sucré,Très gras
738248000499,premium super rainbow ice cream,D,Très sucré,Très gras
741643008335,"sundae cone crunch premium ice cream, rich & creamy",D,Très sucré,Très gras
741643008342,chocolate peanut butter swirl premium ice cream,C,Très sucré,Très gras
741643008359,"premium ice cream, sea salt caramel",D,Très sucré,Très gras
741643008366,premium ice cream,C,Très sucré,peu gras
741643008403,all natural ice cream,D,Très sucré,Très gras
747150659305,"fronana, banana based ice cream, wildberry whirl",A,peu sucré,Sans gras
748386792019,"all natural ice cream, danish vanilla bean",D,Très sucré,Très gras
748386792026,mukilteo mudd ice cream,D,Très sucré,Très gras
748386792118,"ice cream, ginger",D,Très sucré,Très gras
748386792149,"ice cream, french lavender",D,Très sucré,Très gras
748386792194,"all natural ice cream, island coconut",D,Très sucré,Très gras
751570510504,"sweet action ice cream, dark rum raisin",D,Très sucré,Très gras
751570510528,"sweet action ice cream, sorbet, watermelon",C,Très sucré,Sans gras
75292000936,carolina churned ice cream,C,Très sucré,peu gras
753611001057,"san bernardo, premium ice cream, loco 4 loco",D,Très sucré,Très gras
753611001095,"san bernardo, premium ice cream, pina coolada",D,Très sucré,Très gras
753611001200,"san bernardo, premium ice cream, guava have it",D,Très sucré,Très gras
753611002016,"premium ice cream, amaretto praline pecans",D,Très sucré,Très gras
753611002030,"san bernardo, italian escapes, premium ice cream, italian biscotti",D,Très sucré,Très gras
753611002054,"san bernardo, premium ice cream, cream cheese & sour cream",D,Très sucré,Très gras
753611002078,"san bernardo, italian escapes, premium ice cream, spumoni",D,Très sucré,Très gras
753611002085,"italian escapes, premium ice cream, tiramisu, with real mascarpone cheese",D,Très sucré,Très gras
75450191500,premium ice cream,D,Très sucré,Très gras
754807151693,chocolate ice cream,D,Très sucré,Très gras
767778001911,chocolate dipped neapolitan ice cream bar,D,Très sucré,Très gras
767778040743,crushed pineapple & coconut water ice cream bar,C,Très sucré,Sans gras
7756761370,ice cream bar,D,Très sucré,Très gras
77619512221,super premium ice cream,D,Très sucré,Très gras
783025010031,"uncle harry's, premium ice cream cake, chocolate & vanilla",D,Très sucré,Très gras
783025020016,"premium ice cream cake, chocolate & vanilla",D,Très sucré,Très gras
783025030046,"premium ice cream cake, cookies 'n cream",D,Très sucré,Très gras
783025030077,"uncle harry's, premium ice cream cake, caramel turtle",D,Très sucré,Très gras
783025040045,"premium ice cream roll with chocolate cookie crunch inside & out, chocolate & vanilla",D,Très sucré,Très gras
783025040076,"premium ice cream roll with chocolate cookie crunch outside, mocha mud",D,Très sucré,Très gras
783025040090,"ice cream roll, peanut butter cup",D,Très sucré,Très gras
784672289719,"van leeuwen artisan, ice cream, salted caramel",D,Très sucré,Très gras
784672289726,"van leeuwen artisan, ice cream, cookies & cream",D,Très sucré,Très gras
784672289801,"van leeuwen artisan, ice cream, selamat pagi curried nuts",D,Très sucré,Très gras
784830100009,super premium ice cream,D,Très sucré,Très gras
784830100108,"organic super premium ice cream, dutch chocolate",D,Très sucré,Très gras
784830100306,"organic artisan ice cream, vanilla bean",D,Très sucré,Très gras
784830100405,"organic super premium ice cream, coffee",D,Très sucré,Très gras
784830100504,"organic super premium ice cream, mint chocolate chip",D,Très sucré,Très gras
784830100856,"super premium ice cream, lemon gingersnap",D,Très sucré,Très gras
784830100900,"organic super premium ice cream, cookies & cream",D,Très sucré,Très gras
784830100955,organic super premium ice cream,D,Très sucré,Très gras
787325100836,"bubbies, premium mochi ice cream, guava",D,Très sucré,Très gras
787325101833,"bubbies, tiramisu mochi ice cream",D,Très sucré,Très gras
787325102236,"bubbies, ice cream & desserts, chocolate peanut butter",D,Très sucré,Très gras
799475321719,"sprinkles, sundae soft ice cream, vanilla chocolate",D,Très sucré,peu gras
799512012105,"sorbetto ice cream, sicilian blood orange",C,Très sucré,Sans gras
799975971902,"negranti creamery, the original sheep milk ice cream, chocolate malt",C,Très sucré,peu gras
799975971933,"negranti creamery, the original ship milk ice cream, black coffee",C,Très sucré,peu gras
799975971940,"negranti creamery, the original sheep milk ice cream, vanilla bean",C,Très sucré,peu gras
799975971957,"negranti creamery, the original sheep milk ice cream, fresh mint & chip",C,Très sucré,peu gras
804551754111,brownie ice cream filled cupcake,D,Très sucré,Très gras
815116010023,"small batch bourbon ice cream, vanilla",D,Très sucré,Très gras
815116010030,"ice cream, salty caramel",D,Très sucré,Très gras
815116010047,"ice cream, mexican chili chocolate",D,Très sucré,Très gras
815116010160,"steve's, ice cream, southern banana pudding",D,Très sucré,Très gras
815116010443,"ice cream, brooklyn black our cake",D,Très sucré,Très gras
815116010856,ice cream,D,Très sucré,Très gras
815116011563,"steve's, ice cream, chocolate chip cookie dough",D,Très sucré,Très gras
815116011631,"black berry crumble ice cream, black berry",D,Très sucré,Très gras
815116011655,"steve's, ice cream, thai peanut butter pretzel",D,Très sucré,Très gras
815245000025,hand crafted ice creams,D,Très sucré,Très gras
815245000261,ice cream,D,Très sucré,Très gras
815245000308,handcrafted ice creams,D,Très sucré,Très gras
815245000414,hand crated ice cream,D,Très sucré,Très gras
816193010142,"dippin' dots, ice cream, cookies n cream",D,Très sucré,Très gras
819893018234,ice cream flavored  bubble gum,B,Sans sucré,Sans gras
837152006136,chocolate super premium ice cream,D,Très sucré,Très gras
837152006365,butter pecan super premium ice cream,D,Très sucré,Très gras
837152006464,coffee super premium ice cream,D,Très sucré,Très gras
837152007164,super premium ice cream chocolate chip cookie dough,D,Très sucré,Très gras
837152009069,"trickling springs, super-premium ice cream, organic vanilla",D,Très sucré,Très gras
837152009212,"trickling springs organic, orgamic chip 'n' mint super premium ice cream",D,Très sucré,Très gras
837152009267,"trickling springs organic, super premium ice cream, organic butter milk berry",D,Très sucré,Très gras
837152009311,"trickling springs organic, super premium organic ice cream, salted dark chocolate chunk",D,Très sucré,Très gras
837152009366,"trickling springs organic, super premium ice cream, maple nut",D,Très sucré,Très gras
837152009502,"little baby's, ice cream, vanilla cardamom cream",D,Très sucré,Très gras
837152009533,"little baby's, ice cream",D,Très sucré,Très gras
837152009540,"little baby's, ice cream, chocolate salt malt",D,Très sucré,Très gras
837654968505,"ice cream, vanilla bean",D,Très sucré,Très gras
837654968512,"ice cream, dark chocolate",D,Très sucré,Très gras
837654968536,mocha chip ice cream,D,Très sucré,Très gras
837654968550,"ice cream, salted caramel",D,Très sucré,Très gras
837654968567,"ginger ice cream, ginger",D,Très sucré,Très gras
837654968581,"ice cream, green (tea)",D,Très sucré,Très gras
837654968598,"brown sugar ice cream, bourbon & pecan",D,Très sucré,Très gras
840278114135,ice cream cones candy,D,Très sucré,Sans gras
851115001150,ice cream,D,Très sucré,Très gras
851149005001,ice cream,D,Très sucré,Très gras
851149005025,ice cream,D,Très sucré,Très gras
851149005049,ice cream,D,Très sucré,Très gras
851149005056,ice cream,D,Très sucré,Très gras
851149005063,ice cream,D,Très sucré,Très gras
851149005070,ice cream,D,Très sucré,Très gras
851149005100,"ice cream, vanilla",D,Très sucré,Très gras
851149005117,"ice cream, black & tan",D,Très sucré,Très gras
851149005148,ice cream,D,Très sucré,Très gras
851149005162,"ice cream, root beer float",D,Très sucré,Très gras
851149005193,"original ice cream, sea salt caramel swirl",D,Très sucré,Très gras
851149005209,"ice cream, peanut butter cup",D,Très sucré,Très gras
851149005230,ice cream,D,Très sucré,Très gras
851149005247,"ice cream, peanut butter cup",D,Très sucré,Très gras
851149005254,"ice cream, spiced pumpkin roll",D,Très sucré,Très gras
851149005278,"pennsylania's finest ice cream, caramel popcorn",D,Très sucré,Très gras
851149005384,"ice cream, original sea salt caramel swirl",D,Très sucré,Très gras
851149005476,"yuengling's, ice cream, butter pecan",D,Très sucré,Très gras
851149005506,"yuengling's, ice cream, cinnamon churro",D,Très sucré,Très gras
851390005072,lowfat ice cream bars,C,Très sucré,peu gras
851390005126,lowfat ice cream,B,Très sucré,peu gras
851390005249,lowfat ice cream sandwiches with probiotics,C,Très sucré,peu gras
851390005416,ice cream,D,Très sucré,peu gras
851390005423,"air heads, ice cream, blue raspberry",D,Très sucré,peu gras
851390005430,ice cream,D,Très sucré,peu gras
851390005447,ice cream,D,Très sucré,peu gras
851390005454,"ice cream, grape",D,Très sucré,peu gras
851390005461,"air heads, ice cream, pink lemonade",D,Très sucré,peu gras
851390005478,ice cream,D,Très sucré,peu gras
851390005485,"air heads, ice cream, strawberry",D,Très sucré,peu gras
851390005492,ice cream sandwiches,D,Très sucré,peu gras
851390005508,ice cream,D,Très sucré,Très gras
851390005515,ice cream,C,Très sucré,peu gras
851390005522,ditz ice cream,D,Très sucré,Très gras
851522003037,ice cream,D,Très sucré,Très gras
851522003051,ice cream,D,Très sucré,Très gras
851522003075,"ice cream, cherry nut",D,Très sucré,Très gras
851522003099,ice cream,D,Très sucré,Très gras
851522003136,ice cream,D,Très sucré,Très gras
851522003174,ice cream,D,Très sucré,Très gras
851522003198,ice cream,D,Très sucré,Très gras
851522003211,vanilla ice cream,D,Très sucré,Très gras
851522003235,ice cream,D,Très sucré,Très gras
851647001024,gourmet tropical fruit ice cream,D,Très sucré,Très gras
851647001031,"rich & creamy gourmet tropical fruit ice cream, me gusta guava",C,Très sucré,peu gras
851647001048,"reduced fat gourmet tropical fruit ice cream, blissful black sapote",C,Très sucré,peu gras
851647001062,"gourmet tropical fruit ice cream, mango passion melang",C,Très sucré,peu gras
851647001154,gourmet tropical fruit ice cream,C,Très sucré,peu gras
851647001161,gourmet tropical fruit ice cream,C,Très sucré,peu gras
851647001178,gourmet tropical fruit ice cream,C,Très sucré,peu gras
851647001215,"gourmet tropical fruit ice cream, jumping jackfruit",C,Très sucré,peu gras
851647001239,"gourmet tropical fruit ice cream, mad over mango",C,Très sucré,peu gras
851647001567,"gourmet tropical fruit ice cream, vanilla shiraz",D,Très sucré,Très gras
851916003049,ice cream,D,Très sucré,peu gras
851916003070,foster ice cream,C,Très sucré,peu gras
851916003094,ice cream,D,Très sucré,peu gras
851916003117,chocolate-dipped ice cream bars,E,Très sucré,Très gras
851916003131,ice cream bars,E,Très sucré,Très gras
852009005179,"the comfy cow, ice cream, minty chocolate chippy",D,Très sucré,Très gras
852049004026,"ice cream, london mist",D,Très sucré,Très gras
852049004057,ice cream,D,Très sucré,Très gras
852049004064,"tea-rrific!, ice cream",D,Très sucré,Très gras
852049004170,"ice cream, jasmine peach",D,Très sucré,Très gras
852095004063,"jonny pops, ice cream bars, raspberry blueberry & cream",D,Très sucré,Très gras
852095004070,"jonny pops, ice cream bars, coffee chocolate & cream",D,Très sucré,Très gras
852109331215,"low fat ice cream bars, fudge",A,peu sucré,peu gras
852109331246,"low fat ice cream bars, peanut butter",A,peu sucré,peu gras
852109331253,the good-for-you ice cream,A,peu sucré,peu gras
852109331321,ice cream bar,A,peu sucré,peu gras
852109331338,the good for you ice cream bar,A,peu sucré,peu gras
852109331604,"the good-for-you ice cream, ice cream sandwhiches, vanilla bean",A,peu sucré,peu gras
852109331611,"low fat ice cream sandwiches, mint",A,peu sucré,peu gras
852109331703,"enlightened, ice cream, triple chocolate",A,peu sucré,peu gras
852109331727,"enlightened, ice cream, chocolate chip cookie dough",A,Très sucré,peu gras
852109331734,"enlightened, low fat ice cream, frozen hot cocoa",A,peu sucré,peu gras
852109331758,ice cream,A,peu sucré,peu gras
852109331772,"enlightened, ice cream, caramel oatmeal cookie crunch",A,peu sucré,peu gras
852109331789,ice cream,A,peu sucré,peu gras
852109331819,low fat ice cream bars,A,peu sucré,peu gras
852243002422,ice cream bars,C,Très sucré,peu gras
852243002446,ice cream bar,C,Très sucré,peu gras
852455005006,"ice cream, vanilla",D,Très sucré,Très gras
852455005013,ice cream,D,Très sucré,Très gras
852455005020,"ice cream, cookies 'n cream",D,Très sucré,Très gras
852455005044,ice cream,D,Très sucré,Très gras
852455005051,"vanilla flavored ice cream, with semi-sweet chocolate chips",D,Très sucré,Très gras
852455005068,ice cream,D,Très sucré,Très gras
852455005075,"ice cream, peanut butter 'n chocolate",D,Très sucré,Très gras
852455005082,"ice cream, very berry strawberry",D,Très sucré,peu gras
852455005105,"ice cream, chocolate fudge",D,Très sucré,Très gras
852455005112,"ice cream, chocolate chip cookie dough",D,Très sucré,Très gras
852455005129,"chocolate ice cream with almonds & marshmallows, rocky road",D,Très sucré,Très gras
852455005136,"ice cream, old fashioned butter peacan",D,Très sucré,Très gras
852455005211,ice cream bar,D,Très sucré,Très gras
852455005228,ice cream bars,D,Très sucré,Très gras
852455005259,"ice cream, nutty coconut",D,Très sucré,Très gras
852455005273,ice cream,D,Très sucré,Très gras
852455005280,baseball nut vanilla flavored ice cream with cashew & black raspberry ribbon,D,Très sucré,Très gras
852455005297,ice cream bars,D,Très sucré,Très gras
852455005358,ice cream,D,Très sucré,Très gras
852455005372,"baskin robbins, ice cream, mom's makin' cookies",D,Très sucré,Très gras
852455005389,"baskin robbins, ice cream, pistachio almond",D,Très sucré,Très gras
852455005396,"baskin robbins, ice cream, salted caramel",D,Très sucré,Très gras
852504005070,ultra premium ice cream,D,Très sucré,Très gras
852504005087,ice cream,D,Très sucré,Très gras
852504005117,ultra premium ice cream,D,Très sucré,Très gras
852504005179,ice cream,D,Très sucré,Très gras
852504005216,all natural ultra premium ice cream,D,Très sucré,Très gras
852504005438,po'boy ice cream sandwich,E,Très sucré,Très gras
852668789762,southern style ice cream,D,Très sucré,Très gras
852668789786,"ice cream, mint chip",D,Très sucré,Très gras
852668789793,"ice cream, southern style strawberry shortcake",E,Très sucré,Très gras
852681955267,"gelato ice cream, peppermint",D,Très sucré,peu gras
852681955472,"roasted ice cream, strawberry",C,Très sucré,peu gras
852713003119,coconut wonder ice cream,D,Très sucré,Très gras
853169002039,"jenis, ice cream, black coffee",D,Très sucré,Très gras
853169002183,"jenis, ice cream, roasted strawberry buttermilk",D,Très sucré,Très gras
853169002404,"jenis, ice cream, ndali estate vanilla bean",D,Très sucré,Très gras
853169002497,"jenis, ice cream, savannah buttermint",E,Très sucré,Très gras
853169002565,splendid ice creams,E,Très sucré,Très gras
853169002596,splendid ice creams,D,Très sucré,Très gras
853169002732,"ice cream, askinosie dark milk chocolate",D,Très sucré,Très gras
853289001578,ice cream,D,Très sucré,peu gras
853916003142,aztec craft ice cream,D,Très sucré,Très gras
853916003432,"high road, ice cream, strawberry vanilla",D,Très sucré,Très gras
853916003500,mr. butterpants chocolate ice cream,D,Très sucré,Très gras
